DPV_timestamp,DPV_Gowning,DPV_Good_In,DPV_Washdown,DPV_Messanin,time,start_date,end_date
08/02/2024 06:00,0.2,0.2,0,0.4,08/02/2024 06:00,08/02/2024 06:00,08/02/2024 06:00
08/02/2024 06:15,0.1,0.2,0.1,0.7,08/02/2024 06:15,08/02/2024 06:15,08/02/2024 06:15
08/02/2024 06:30,0.1,0.2,0,0.1,08/02/2024 06:30,08/02/2024 06:30,08/02/2024 06:30
08/02/2024 06:45,0.1,0.2,0.1,0.2,08/02/2024 06:45,08/02/2024 06:45,08/02/2024 06:45
08/02/2024 07:00,0.2,0.2,0,2.1,08/02/2024 07:00,08/02/2024 07:00,08/02/2024 07:00
08/02/2024 07:15,0.2,0.4,0.1,0.1,08/02/2024 07:15,08/02/2024 07:15,08/02/2024 07:15
08/02/2024 07:30,0.8,0.2,0,0.2,08/02/2024 07:30,08/02/2024 07:30,08/02/2024 07:30
08/02/2024 07:45,6.7,3.7,0.1,20.4,08/02/2024 07:45,08/02/2024 07:45,08/02/2024 07:45
08/02/2024 08:00,9.6,4.8,0.1,25.7,08/02/2024 08:00,08/02/2024 08:00,08/02/2024 08:00
08/02/2024 08:15,9.4,5.2,0.1,28.2,08/02/2024 08:15,08/02/2024 08:15,08/02/2024 08:15
08/02/2024 08:30,7.1,5.6,0.1,31.4,08/02/2024 08:30,08/02/2024 08:30,08/02/2024 08:30
08/02/2024 08:45,7.5,5.8,0.1,32.9,08/02/2024 08:45,08/02/2024 08:45,08/02/2024 08:45
08/02/2024 09:00,7.5,6.6,0.1,37.5,08/02/2024 09:00,08/02/2024 09:00,08/02/2024 09:00
08/02/2024 09:15,7.4,6.1,0,34,08/02/2024 09:15,08/02/2024 09:15,08/02/2024 09:15
08/02/2024 09:30,11.4,7.5,0,42.5,08/02/2024 09:30,08/02/2024 09:30,08/02/2024 09:30
08/02/2024 09:45,7.7,6.4,0,35.5,08/02/2024 09:45,08/02/2024 09:45,08/02/2024 09:45
08/02/2024 10:00,7.6,6.3,0.1,34.7,08/02/2024 10:00,08/02/2024 10:00,08/02/2024 10:00
08/02/2024 10:15,7.8,6.3,0.1,36.2,08/02/2024 10:15,08/02/2024 10:15,08/02/2024 10:15
08/02/2024 10:30,8.1,8.1,0.1,44.8,08/02/2024 10:30,08/02/2024 10:30,08/02/2024 10:30
08/02/2024 10:45,8.1,7.7,0.1,49.2,08/02/2024 10:45,08/02/2024 10:45,08/02/2024 10:45
08/02/2024 11:00,11.7,6.8,0.1,44.3,08/02/2024 11:00,08/02/2024 11:00,08/02/2024 11:00
08/02/2024 11:15,7.4,5.2,0.1,36.6,08/02/2024 11:15,08/02/2024 11:15,08/02/2024 11:15
08/02/2024 11:30,8,7.5,0.1,49.2,08/02/2024 11:30,08/02/2024 11:30,08/02/2024 11:30
08/02/2024 11:45,8.2,7.9,0,50,08/02/2024 11:45,08/02/2024 11:45,08/02/2024 11:45
08/02/2024 12:00,8,6.9,0,44.7,08/02/2024 12:00,08/02/2024 12:00,08/02/2024 12:00
08/02/2024 12:15,8.6,8.6,0.1,50,08/02/2024 12:15,08/02/2024 12:15,08/02/2024 12:15
08/02/2024 12:30,7.6,5.1,0.1,34.3,08/02/2024 12:30,08/02/2024 12:30,08/02/2024 12:30
08/02/2024 12:45,7.6,5.2,0.1,35.3,08/02/2024 12:45,08/02/2024 12:45,08/02/2024 12:45
08/02/2024 13:00,10.8,5.8,0,38.4,08/02/2024 13:00,08/02/2024 13:00,08/02/2024 13:00
08/02/2024 13:15,10.5,5.1,0.1,34.8,08/02/2024 13:15,08/02/2024 13:15,08/02/2024 13:15
08/02/2024 13:30,10.4,5.2,0.1,34.4,08/02/2024 13:30,08/02/2024 13:30,08/02/2024 13:30
08/02/2024 13:45,7.5,5.2,0,35.3,08/02/2024 13:45,08/02/2024 13:45,08/02/2024 13:45
08/02/2024 14:00,7.3,5,0,35.2,08/02/2024 14:00,08/02/2024 14:00,08/02/2024 14:00
08/02/2024 14:15,7.4,4.9,0,34.7,08/02/2024 14:15,08/02/2024 14:15,08/02/2024 14:15
08/02/2024 14:30,7.6,6.8,0.1,41.8,08/02/2024 14:30,08/02/2024 14:30,08/02/2024 14:30
08/02/2024 14:45,7.6,5.5,0,36,08/02/2024 14:45,08/02/2024 14:45,08/02/2024 14:45
08/02/2024 15:00,8.3,8.5,0.1,50,08/02/2024 15:00,08/02/2024 15:00,08/02/2024 15:00
08/02/2024 15:15,10.5,5.1,0,33.5,08/02/2024 15:15,08/02/2024 15:15,08/02/2024 15:15
08/02/2024 15:30,7.5,7.1,0,34,08/02/2024 15:30,08/02/2024 15:30,08/02/2024 15:30
08/02/2024 15:45,8.2,7.7,0,43.3,08/02/2024 15:45,08/02/2024 15:45,08/02/2024 15:45
08/02/2024 16:00,7.5,6.1,0,34.9,08/02/2024 16:00,08/02/2024 16:00,08/02/2024 16:00
08/02/2024 16:15,8,8.6,0.1,48.5,08/02/2024 16:15,08/02/2024 16:15,08/02/2024 16:15
08/02/2024 16:30,7.4,6.1,0,36.2,08/02/2024 16:30,08/02/2024 16:30,08/02/2024 16:30
08/02/2024 16:45,7.4,5.8,0.1,35.5,08/02/2024 16:45,08/02/2024 16:45,08/02/2024 16:45
08/02/2024 17:00,8.3,8.5,0,47.8,08/02/2024 17:00,08/02/2024 17:00,08/02/2024 17:00
08/02/2024 17:15,7.5,6.1,0.1,37.7,08/02/2024 17:15,08/02/2024 17:15,08/02/2024 17:15
08/02/2024 17:30,7.9,7.2,0.1,42.6,08/02/2024 17:30,08/02/2024 17:30,08/02/2024 17:30
08/02/2024 17:45,7.8,7.5,0.1,44.5,08/02/2024 17:45,08/02/2024 17:45,08/02/2024 17:45
08/02/2024 18:00,0.4,0.1,0.1,0.2,08/02/2024 18:00,08/02/2024 18:00,08/02/2024 18:00
08/02/2024 18:15,0.2,0.1,0.1,0.3,08/02/2024 18:15,08/02/2024 18:15,08/02/2024 18:15
08/02/2024 18:30,0.3,0.2,0.2,0.2,08/02/2024 18:30,08/02/2024 18:30,08/02/2024 18:30
08/02/2024 18:45,0.4,0.2,0.1,0.1,08/02/2024 18:45,08/02/2024 18:45,08/02/2024 18:45
08/02/2024 19:00,0.1,0.4,0.1,0.1,08/02/2024 19:00,08/02/2024 19:00,08/02/2024 19:00
08/02/2024 19:15,0.1,0.3,0,0.2,08/02/2024 19:15,08/02/2024 19:15,08/02/2024 19:15
08/02/2024 19:30,0.1,0.4,0.1,0.1,08/02/2024 19:30,08/02/2024 19:30,08/02/2024 19:30
08/02/2024 19:45,0.3,0.1,0.1,0.6,08/02/2024 19:45,08/02/2024 19:45,08/02/2024 19:45
08/02/2024 20:00,0.2,0.2,0.2,0.1,08/02/2024 20:00,08/02/2024 20:00,08/02/2024 20:00
08/02/2024 20:15,0.2,0.1,0.1,0.4,08/02/2024 20:15,08/02/2024 20:15,08/02/2024 20:15
08/02/2024 20:30,0.1,0.3,0.1,0.4,08/02/2024 20:30,08/02/2024 20:30,08/02/2024 20:30
08/02/2024 20:45,0.1,0.3,0.1,0.4,08/02/2024 20:45,08/02/2024 20:45,08/02/2024 20:45
08/02/2024 21:00,0.2,0.1,0,0.3,08/02/2024 21:00,08/02/2024 21:00,08/02/2024 21:00
08/02/2024 21:15,0.2,0.4,0.1,0.9,08/02/2024 21:15,08/02/2024 21:15,08/02/2024 21:15
08/02/2024 21:30,0.2,0.2,0.2,0.2,08/02/2024 21:30,08/02/2024 21:30,08/02/2024 21:30
08/02/2024 21:45,0.2,0.1,0,0.3,08/02/2024 21:45,08/02/2024 21:45,08/02/2024 21:45
08/02/2024 22:00,0.2,0.5,0.1,0.1,08/02/2024 22:00,08/02/2024 22:00,08/02/2024 22:00
08/02/2024 22:15,0.4,0.3,0,0.2,08/02/2024 22:15,08/02/2024 22:15,08/02/2024 22:15
08/02/2024 22:30,0.1,0.2,0,0.2,08/02/2024 22:30,08/02/2024 22:30,08/02/2024 22:30
08/02/2024 22:45,0.1,0.2,0.1,0.3,08/02/2024 22:45,08/02/2024 22:45,08/02/2024 22:45
08/02/2024 23:00,0.3,0.2,0.2,0.2,08/02/2024 23:00,08/02/2024 23:00,08/02/2024 23:00
08/02/2024 23:15,0.2,0.2,0.1,0.2,08/02/2024 23:15,08/02/2024 23:15,08/02/2024 23:15
08/02/2024 23:30,0.1,0.4,0.1,0.2,08/02/2024 23:30,08/02/2024 23:30,08/02/2024 23:30
08/02/2024 23:45,0.3,0.2,0.1,0.2,08/02/2024 23:45,08/02/2024 23:45,08/02/2024 23:45
09/02/2024 00:00,0.2,0.2,0.1,0.2,09/02/2024 00:00,09/02/2024 00:00,09/02/2024 00:00
09/02/2024 00:15,0.4,0.3,0,0.4,09/02/2024 00:15,09/02/2024 00:15,09/02/2024 00:15
09/02/2024 00:30,0.3,0.2,0,0.7,09/02/2024 00:30,09/02/2024 00:30,09/02/2024 00:30
09/02/2024 00:45,0.2,0.2,0.2,0.5,09/02/2024 00:45,09/02/2024 00:45,09/02/2024 00:45
09/02/2024 01:00,0.1,0.2,0.2,0.2,09/02/2024 01:00,09/02/2024 01:00,09/02/2024 01:00
09/02/2024 01:15,0.1,0.3,0,0,09/02/2024 01:15,09/02/2024 01:15,09/02/2024 01:15
09/02/2024 01:30,0.1,0.3,0.1,0.1,09/02/2024 01:30,09/02/2024 01:30,09/02/2024 01:30
09/02/2024 01:45,0.2,0.5,0.1,0.3,09/02/2024 01:45,09/02/2024 01:45,09/02/2024 01:45
09/02/2024 02:00,0.4,0.2,0.1,0.2,09/02/2024 02:00,09/02/2024 02:00,09/02/2024 02:00
09/02/2024 02:15,0.4,0.2,0.1,0.1,09/02/2024 02:15,09/02/2024 02:15,09/02/2024 02:15
09/02/2024 02:30,0.1,0.2,0,0.4,09/02/2024 02:30,09/02/2024 02:30,09/02/2024 02:30
09/02/2024 02:45,0.2,0.4,0.1,0.1,09/02/2024 02:45,09/02/2024 02:45,09/02/2024 02:45
09/02/2024 03:00,0.1,0.3,0.1,0.2,09/02/2024 03:00,09/02/2024 03:00,09/02/2024 03:00
09/02/2024 03:15,0.2,0.2,0.1,0.4,09/02/2024 03:15,09/02/2024 03:15,09/02/2024 03:15
09/02/2024 03:30,0.1,0.4,0.1,0.6,09/02/2024 03:30,09/02/2024 03:30,09/02/2024 03:30
09/02/2024 03:45,0.3,0.2,0.1,0.1,09/02/2024 03:45,09/02/2024 03:45,09/02/2024 03:45
09/02/2024 04:00,0.1,0.2,0.1,0.2,09/02/2024 04:00,09/02/2024 04:00,09/02/2024 04:00
09/02/2024 04:15,0.1,0.3,0,0.3,09/02/2024 04:15,09/02/2024 04:15,09/02/2024 04:15
09/02/2024 04:30,0.2,0.4,0,0.1,09/02/2024 04:30,09/02/2024 04:30,09/02/2024 04:30
09/02/2024 04:45,0.2,0.2,0.1,0.2,09/02/2024 04:45,09/02/2024 04:45,09/02/2024 04:45
09/02/2024 05:00,0.1,0.3,0.1,0.3,09/02/2024 05:00,09/02/2024 05:00,09/02/2024 05:00
09/02/2024 05:15,0.3,0.2,0.1,0.1,09/02/2024 05:15,09/02/2024 05:15,09/02/2024 05:15
09/02/2024 05:30,0.3,0.2,0.1,0.3,09/02/2024 05:30,09/02/2024 05:30,09/02/2024 05:30
09/02/2024 05:45,0.2,0.2,0.1,0.1,09/02/2024 05:45,09/02/2024 05:45,09/02/2024 05:45
09/02/2024 06:00,0.4,0.2,0,0.2,09/02/2024 06:00,09/02/2024 06:00,09/02/2024 06:00
09/02/2024 06:15,0.1,0.4,0.1,0.3,09/02/2024 06:15,09/02/2024 06:15,09/02/2024 06:15
09/02/2024 06:30,0.6,0.2,0,0.3,09/02/2024 06:30,09/02/2024 06:30,09/02/2024 06:30
09/02/2024 06:45,6.6,3.7,0.1,19.7,09/02/2024 06:45,09/02/2024 06:45,09/02/2024 06:45
09/02/2024 07:00,6.8,4.7,0.1,26,09/02/2024 07:00,09/02/2024 07:00,09/02/2024 07:00
09/02/2024 07:15,6.9,5.2,0.1,29.3,09/02/2024 07:15,09/02/2024 07:15,09/02/2024 07:15
09/02/2024 07:30,6.9,5.6,0.1,30.7,09/02/2024 07:30,09/02/2024 07:30,09/02/2024 07:30
09/02/2024 07:45,7.4,6,0,34.3,09/02/2024 07:45,09/02/2024 07:45,09/02/2024 07:45
09/02/2024 08:00,10,5.6,0.1,32.8,09/02/2024 08:00,09/02/2024 08:00,09/02/2024 08:00
09/02/2024 08:15,9.9,5.6,0,32.9,09/02/2024 08:15,09/02/2024 08:15,09/02/2024 08:15
09/02/2024 08:30,8.2,9.6,0,50,09/02/2024 08:30,09/02/2024 08:30,09/02/2024 08:30
09/02/2024 08:45,7.2,6.2,0.1,36.3,09/02/2024 08:45,09/02/2024 08:45,09/02/2024 08:45
09/02/2024 09:00,1.4,5.8,0,32.9,09/02/2024 09:00,09/02/2024 09:00,09/02/2024 09:00
09/02/2024 09:15,7.7,6.8,0.1,39.6,09/02/2024 09:15,09/02/2024 09:15,09/02/2024 09:15
09/02/2024 09:30,10.9,7.4,0,42,09/02/2024 09:30,09/02/2024 09:30,09/02/2024 09:30
09/02/2024 09:45,12.7,10.5,0.1,50,09/02/2024 09:45,09/02/2024 09:45,09/02/2024 09:45
09/02/2024 10:00,8.3,9.6,0.1,50,09/02/2024 10:00,09/02/2024 10:00,09/02/2024 10:00
09/02/2024 10:15,7.5,5.8,0,35.3,09/02/2024 10:15,09/02/2024 10:15,09/02/2024 10:15
09/02/2024 10:30,7.4,5.7,0,36,09/02/2024 10:30,09/02/2024 10:30,09/02/2024 10:30
09/02/2024 10:45,7.3,5.7,0.1,34.5,09/02/2024 10:45,09/02/2024 10:45,09/02/2024 10:45
09/02/2024 11:00,10.7,6.3,0,36.9,09/02/2024 11:00,09/02/2024 11:00,09/02/2024 11:00
09/02/2024 11:15,10.1,5.6,0.1,33.6,09/02/2024 11:15,09/02/2024 11:15,09/02/2024 11:15
09/02/2024 11:30,10.9,7.5,0,41.2,09/02/2024 11:30,09/02/2024 11:30,09/02/2024 11:30
09/02/2024 11:45,12.1,9,0,50,09/02/2024 11:45,09/02/2024 11:45,09/02/2024 11:45
09/02/2024 12:00,10.6,5.6,0,34,09/02/2024 12:00,09/02/2024 12:00,09/02/2024 12:00
09/02/2024 12:15,7.3,5.8,0,35.2,09/02/2024 12:15,09/02/2024 12:15,09/02/2024 12:15
09/02/2024 12:30,7.4,5.8,0.1,35.5,09/02/2024 12:30,09/02/2024 12:30,09/02/2024 12:30
09/02/2024 12:45,7.2,5.8,0.1,34.9,09/02/2024 12:45,09/02/2024 12:45,09/02/2024 12:45
09/02/2024 13:00,11.7,8.8,0,48.5,09/02/2024 13:00,09/02/2024 13:00,09/02/2024 13:00
09/02/2024 13:15,8.2,9.3,0.1,50,09/02/2024 13:15,09/02/2024 13:15,09/02/2024 13:15
09/02/2024 13:30,7.6,6.6,0.1,39.7,09/02/2024 13:30,09/02/2024 13:30,09/02/2024 13:30
09/02/2024 13:45,7.4,5.8,0.1,35.3,09/02/2024 13:45,09/02/2024 13:45,09/02/2024 13:45
09/02/2024 14:00,7.8,8.1,0,46,09/02/2024 14:00,09/02/2024 14:00,09/02/2024 14:00
09/02/2024 14:15,7.8,7.7,0.1,45.6,09/02/2024 14:15,09/02/2024 14:15,09/02/2024 14:15
09/02/2024 14:30,11.2,7.5,0,41.2,09/02/2024 14:30,09/02/2024 14:30,09/02/2024 14:30
09/02/2024 14:45,11.3,0.3,0,46.6,09/02/2024 14:45,09/02/2024 14:45,09/02/2024 14:45
09/02/2024 15:00,7.3,6.1,0.1,45.3,09/02/2024 15:00,09/02/2024 15:00,09/02/2024 15:00
09/02/2024 15:15,7.8,7.7,0.2,44.2,09/02/2024 15:15,09/02/2024 15:15,09/02/2024 15:15
09/02/2024 15:30,7.2,5.8,0.1,34.7,09/02/2024 15:30,09/02/2024 15:30,09/02/2024 15:30
09/02/2024 15:45,8.2,9.1,0.1,50,09/02/2024 15:45,09/02/2024 15:45,09/02/2024 15:45
09/02/2024 16:00,0.2,0.2,0.2,0.2,09/02/2024 16:00,09/02/2024 16:00,09/02/2024 16:00
09/02/2024 16:15,0.1,0.3,0.1,0.2,09/02/2024 16:15,09/02/2024 16:15,09/02/2024 16:15
09/02/2024 16:30,0.1,0.4,0.1,0.2,09/02/2024 16:30,09/02/2024 16:30,09/02/2024 16:30
09/02/2024 16:45,0.2,0.2,0.1,0.2,09/02/2024 16:45,09/02/2024 16:45,09/02/2024 16:45
09/02/2024 17:00,0.1,0.2,0.1,0.2,09/02/2024 17:00,09/02/2024 17:00,09/02/2024 17:00
09/02/2024 17:15,0.2,0.4,0.1,0.1,09/02/2024 17:15,09/02/2024 17:15,09/02/2024 17:15
09/02/2024 17:30,0.3,0.2,0.2,0.2,09/02/2024 17:30,09/02/2024 17:30,09/02/2024 17:30
09/02/2024 17:45,0.3,0.2,0.1,0.2,09/02/2024 17:45,09/02/2024 17:45,09/02/2024 17:45
09/02/2024 18:00,0.1,0.2,0.1,0.3,09/02/2024 18:00,09/02/2024 18:00,09/02/2024 18:00
09/02/2024 18:15,0.1,0.2,0.2,0.2,09/02/2024 18:15,09/02/2024 18:15,09/02/2024 18:15
09/02/2024 18:30,0.1,0.2,0.1,0.3,09/02/2024 18:30,09/02/2024 18:30,09/02/2024 18:30
09/02/2024 18:45,0.2,0.2,0.2,0.1,09/02/2024 18:45,09/02/2024 18:45,09/02/2024 18:45
09/02/2024 19:00,0.1,0.2,0.1,0.1,09/02/2024 19:00,09/02/2024 19:00,09/02/2024 19:00
09/02/2024 19:15,0.1,0.4,0.1,0.3,09/02/2024 19:15,09/02/2024 19:15,09/02/2024 19:15
09/02/2024 19:30,0.2,0.2,0.1,0.2,09/02/2024 19:30,09/02/2024 19:30,09/02/2024 19:30
09/02/2024 19:45,0.1,0.3,0.1,0.3,09/02/2024 19:45,09/02/2024 19:45,09/02/2024 19:45
09/02/2024 20:00,0.1,0.2,0.1,0.1,09/02/2024 20:00,09/02/2024 20:00,09/02/2024 20:00
09/02/2024 20:15,0.3,0.2,0.1,0.3,09/02/2024 20:15,09/02/2024 20:15,09/02/2024 20:15
09/02/2024 20:30,0.1,0.4,0.1,0.1,09/02/2024 20:30,09/02/2024 20:30,09/02/2024 20:30
09/02/2024 20:45,0.1,0.3,0.1,0.1,09/02/2024 20:45,09/02/2024 20:45,09/02/2024 20:45
09/02/2024 21:00,0.2,0.5,0.1,0.1,09/02/2024 21:00,09/02/2024 21:00,09/02/2024 21:00
09/02/2024 21:15,0.2,0.2,0.2,0.2,09/02/2024 21:15,09/02/2024 21:15,09/02/2024 21:15
09/02/2024 21:30,0.4,0.2,0.1,0.2,09/02/2024 21:30,09/02/2024 21:30,09/02/2024 21:30
09/02/2024 21:45,0.1,0.4,0.1,0.1,09/02/2024 21:45,09/02/2024 21:45,09/02/2024 21:45
09/02/2024 22:00,0.2,0.2,0.1,0.1,09/02/2024 22:00,09/02/2024 22:00,09/02/2024 22:00
09/02/2024 22:15,0.1,0.2,0.1,0.2,09/02/2024 22:15,09/02/2024 22:15,09/02/2024 22:15
09/02/2024 22:30,0.1,0.2,0,0.1,09/02/2024 22:30,09/02/2024 22:30,09/02/2024 22:30
09/02/2024 22:45,0.2,0.2,0.1,0.2,09/02/2024 22:45,09/02/2024 22:45,09/02/2024 22:45
09/02/2024 23:00,0.1,0.2,0.2,0.2,09/02/2024 23:00,09/02/2024 23:00,09/02/2024 23:00
09/02/2024 23:15,0.1,0.3,0.1,0.3,09/02/2024 23:15,09/02/2024 23:15,09/02/2024 23:15
09/02/2024 23:30,0.2,0.3,0.1,0.1,09/02/2024 23:30,09/02/2024 23:30,09/02/2024 23:30
09/02/2024 23:45,0.2,0.2,0,0.4,09/02/2024 23:45,09/02/2024 23:45,09/02/2024 23:45
10/02/2024 00:00,0.1,0.3,0.1,0.4,10/02/2024 00:00,10/02/2024 00:00,10/02/2024 00:00
10/02/2024 00:15,0.1,0.2,0,0.1,10/02/2024 00:15,10/02/2024 00:15,10/02/2024 00:15
10/02/2024 00:30,0.1,0.4,0.1,0.1,10/02/2024 00:30,10/02/2024 00:30,10/02/2024 00:30
10/02/2024 00:45,0.1,0.3,0.1,0.1,10/02/2024 00:45,10/02/2024 00:45,10/02/2024 00:45
10/02/2024 01:00,0.2,0.5,0.1,0.1,10/02/2024 01:00,10/02/2024 01:00,10/02/2024 01:00
10/02/2024 01:15,0.2,0.2,0.1,0.2,10/02/2024 01:15,10/02/2024 01:15,10/02/2024 01:15
10/02/2024 01:30,0.3,0.2,0.1,0.1,10/02/2024 01:30,10/02/2024 01:30,10/02/2024 01:30
10/02/2024 01:45,0.2,0.2,0.1,0.2,10/02/2024 01:45,10/02/2024 01:45,10/02/2024 01:45
10/02/2024 02:00,0.4,0.2,0,0.2,10/02/2024 02:00,10/02/2024 02:00,10/02/2024 02:00
10/02/2024 02:15,0.4,0.2,0,0.2,10/02/2024 02:15,10/02/2024 02:15,10/02/2024 02:15
10/02/2024 02:30,0.2,0.2,0.1,0.2,10/02/2024 02:30,10/02/2024 02:30,10/02/2024 02:30
10/02/2024 02:45,0.2,0.2,0,0.4,10/02/2024 02:45,10/02/2024 02:45,10/02/2024 02:45
10/02/2024 03:00,0.2,0.2,0.1,0.1,10/02/2024 03:00,10/02/2024 03:00,10/02/2024 03:00
10/02/2024 03:15,0.2,0.2,0,0.4,10/02/2024 03:15,10/02/2024 03:15,10/02/2024 03:15
10/02/2024 03:30,0.1,0.3,0.1,0.1,10/02/2024 03:30,10/02/2024 03:30,10/02/2024 03:30
10/02/2024 03:45,0.1,0.2,0.1,0.1,10/02/2024 03:45,10/02/2024 03:45,10/02/2024 03:45
10/02/2024 04:00,0.4,0.2,0,0.3,10/02/2024 04:00,10/02/2024 04:00,10/02/2024 04:00
10/02/2024 04:15,0.1,0.3,0.1,0.5,10/02/2024 04:15,10/02/2024 04:15,10/02/2024 04:15
10/02/2024 04:30,0.1,0.3,0,0.2,10/02/2024 04:30,10/02/2024 04:30,10/02/2024 04:30
10/02/2024 04:45,0.3,0.2,0.1,0.2,10/02/2024 04:45,10/02/2024 04:45,10/02/2024 04:45
10/02/2024 05:00,0.1,0.4,0.1,0.1,10/02/2024 05:00,10/02/2024 05:00,10/02/2024 05:00
10/02/2024 05:15,0.1,0.3,0,0.1,10/02/2024 05:15,10/02/2024 05:15,10/02/2024 05:15
10/02/2024 05:30,0.1,0.4,0.1,0.1,10/02/2024 05:30,10/02/2024 05:30,10/02/2024 05:30
10/02/2024 05:45,0.2,0.4,0.1,0.1,10/02/2024 05:45,10/02/2024 05:45,10/02/2024 05:45
10/02/2024 06:00,0.2,0.5,0.1,0.2,10/02/2024 06:00,10/02/2024 06:00,10/02/2024 06:00
10/02/2024 06:15,0.2,0.2,0.1,0.3,10/02/2024 06:15,10/02/2024 06:15,10/02/2024 06:15
10/02/2024 06:30,0.1,0.4,0.1,0.3,10/02/2024 06:30,10/02/2024 06:30,10/02/2024 06:30
10/02/2024 06:45,0.1,0.4,0.1,0.2,10/02/2024 06:45,10/02/2024 06:45,10/02/2024 06:45
10/02/2024 07:00,0.1,0.3,0,0.4,10/02/2024 07:00,10/02/2024 07:00,10/02/2024 07:00
10/02/2024 07:15,0.1,0.3,0.1,0.2,10/02/2024 07:15,10/02/2024 07:15,10/02/2024 07:15
10/02/2024 07:30,0.1,0.3,0.1,0.1,10/02/2024 07:30,10/02/2024 07:30,10/02/2024 07:30
10/02/2024 07:45,0.2,0.2,0,0.2,10/02/2024 07:45,10/02/2024 07:45,10/02/2024 07:45
10/02/2024 08:00,0.2,0.2,0.1,0.1,10/02/2024 08:00,10/02/2024 08:00,10/02/2024 08:00
10/02/2024 08:15,0.2,0.2,0.1,0.3,10/02/2024 08:15,10/02/2024 08:15,10/02/2024 08:15
10/02/2024 08:30,0.4,0.2,0,0.4,10/02/2024 08:30,10/02/2024 08:30,10/02/2024 08:30
10/02/2024 08:45,0.1,0.1,0.1,0.4,10/02/2024 08:45,10/02/2024 08:45,10/02/2024 08:45
10/02/2024 09:00,0.3,0.2,0.1,0.4,10/02/2024 09:00,10/02/2024 09:00,10/02/2024 09:00
10/02/2024 09:15,0.2,0.4,0.1,0.3,10/02/2024 09:15,10/02/2024 09:15,10/02/2024 09:15
10/02/2024 09:30,0.1,0.5,0.1,0.4,10/02/2024 09:30,10/02/2024 09:30,10/02/2024 09:30
10/02/2024 09:45,0.1,0.2,0,0.6,10/02/2024 09:45,10/02/2024 09:45,10/02/2024 09:45
10/02/2024 10:00,0.1,0.2,0,0.4,10/02/2024 10:00,10/02/2024 10:00,10/02/2024 10:00
10/02/2024 10:15,0.2,0.4,0.1,0.2,10/02/2024 10:15,10/02/2024 10:15,10/02/2024 10:15
10/02/2024 10:30,0.1,0.1,0,0.3,10/02/2024 10:30,10/02/2024 10:30,10/02/2024 10:30
10/02/2024 10:45,0.3,0.2,0.1,0.4,10/02/2024 10:45,10/02/2024 10:45,10/02/2024 10:45
10/02/2024 11:00,0.3,0.2,0.1,0.2,10/02/2024 11:00,10/02/2024 11:00,10/02/2024 11:00
10/02/2024 11:15,0.1,0.5,0.1,0.3,10/02/2024 11:15,10/02/2024 11:15,10/02/2024 11:15
10/02/2024 11:30,0.1,0.1,0.2,0.2,10/02/2024 11:30,10/02/2024 11:30,10/02/2024 11:30
10/02/2024 11:45,0.2,0.2,0.1,0.2,10/02/2024 11:45,10/02/2024 11:45,10/02/2024 11:45
10/02/2024 12:00,0.2,0.5,0.1,0.2,10/02/2024 12:00,10/02/2024 12:00,10/02/2024 12:00
10/02/2024 12:15,0.2,0.2,0.1,0.1,10/02/2024 12:15,10/02/2024 12:15,10/02/2024 12:15
10/02/2024 12:30,0.4,0.2,0.1,0.2,10/02/2024 12:30,10/02/2024 12:30,10/02/2024 12:30
10/02/2024 12:45,0.3,0.2,0,0.2,10/02/2024 12:45,10/02/2024 12:45,10/02/2024 12:45
10/02/2024 13:00,0.1,0.3,0,0.2,10/02/2024 13:00,10/02/2024 13:00,10/02/2024 13:00
10/02/2024 13:15,0.1,0.3,0,0.2,10/02/2024 13:15,10/02/2024 13:15,10/02/2024 13:15
10/02/2024 13:30,0.4,0.1,0,0.4,10/02/2024 13:30,10/02/2024 13:30,10/02/2024 13:30
10/02/2024 13:45,0.1,0.2,0.1,0.1,10/02/2024 13:45,10/02/2024 13:45,10/02/2024 13:45
10/02/2024 14:00,0.2,0.1,0.2,0.2,10/02/2024 14:00,10/02/2024 14:00,10/02/2024 14:00
10/02/2024 14:15,0.1,0.2,0.1,0.1,10/02/2024 14:15,10/02/2024 14:15,10/02/2024 14:15
10/02/2024 14:30,0.1,0.3,0,0.2,10/02/2024 14:30,10/02/2024 14:30,10/02/2024 14:30
10/02/2024 14:45,0.1,0.2,0.1,0.4,10/02/2024 14:45,10/02/2024 14:45,10/02/2024 14:45
10/02/2024 15:00,0.4,0.2,0.1,0.1,10/02/2024 15:00,10/02/2024 15:00,10/02/2024 15:00
10/02/2024 15:15,0.1,0.2,0.1,0.2,10/02/2024 15:15,10/02/2024 15:15,10/02/2024 15:15
10/02/2024 15:30,0.2,0.1,0,0.4,10/02/2024 15:30,10/02/2024 15:30,10/02/2024 15:30
10/02/2024 15:45,0.2,0.2,0.1,0.2,10/02/2024 15:45,10/02/2024 15:45,10/02/2024 15:45
10/02/2024 16:00,0.1,0.2,0.1,0.3,10/02/2024 16:00,10/02/2024 16:00,10/02/2024 16:00
10/02/2024 16:15,0.3,0.2,0.1,0.1,10/02/2024 16:15,10/02/2024 16:15,10/02/2024 16:15
10/02/2024 16:30,0.3,0.1,0,0.4,10/02/2024 16:30,10/02/2024 16:30,10/02/2024 16:30
